137 1492 20000
37 290 20000
11 342 40000
286 398 20000
80 324 20000
80 85 10000
173 213 20000
62 213 20000
42 349 10000
42 198 10000
198 349 10000
229 290 20000
159 397 40000
315 397 40000
169 397 40000
159 315 40000
159 169 40000
169 315 40000
315 353 40000
169 353 40000
159 187 40000
187 397 40000
169 187 40000
187 353 40000
88 361 40000
125 391 10000
210 360 40000
53 89 10000
126 334 20000
333 334 20000
52 334 10000
126 333 40000
52 126 20000
52 333 20000
262 279 10000
76 262 10000
21 262 20000
216 262 10000
76 279 10000
21 279 20000
216 279 10000
21 76 20000
76 216 10000
21 216 20000
90 264 10000
250 264 20000
90 250 20000
174 257 10000
3 174 10000
93 174 20000
3 257 10000
93 257 20000
3 93 20000
36 219 10000
36 127 20000
127 219 20000
3 324 20000
54 332 40000
20 54 40000
67 96 10000
161 189 20000
214 338 10000
106 214 10000
106 338 10000
99 189 10000
189 300 20000
24 189 20000
99 300 20000
24 99 20000
258 334 10000
227 258 10000
174 411 10000
174 425 20000
411 425 20000
28 116 40000
54 104 20000
54 299 20000
54 96 20000
104 299 10000
96 104 10000
96 299 10000
184 334 20000
177 241 40000
154 241 20000
241 330 20000
92 131 10000
62 131 10000
304 422 10000
69 229 30000
126 229 20000
229 334 10000
109 229 10000
69 126 60000
69 334 30000
69 109 30000
109 126 20000
53 290 20000
164 194 10000
200 206 20000
117 200 10000
200 317 20000
206 317 40000
117 317 20000
281 365 40000
174 373 20000
49 174 10000
21 174 20000
106 174 10000
49 373 20000
21 373 40000
106 373 20000
21 49 20000
49 106 10000
21 106 20000
54 320 40000
54 409 20000
54 85 20000
320 409 20000
109 320 20000
109 409 10000
85 409 10000
25 91 20000
252 397 40000
161 397 40000
62 116 20000
59 62 10000
37 146 10000
80 146 10000
80 109 10000
109 146 10000
52 313 20000
157 194 20000
96 194 10000
96 157 20000
92 184 20000
184 306 20000
73 306 10000
73 184 20000
167 174 10000
60 167 20000
325 343 40000
15 343 40000
197 343 40000
15 325 40000
197 325 40000
15 197 40000
3 290 20000
42 172 20000
42 288 20000
42 254 10000
172 288 40000
172 254 20000
254 288 20000
85 100 10000
77 93 20000
19 77 10000
77 90 10000
19 93 20000
90 93 20000
19 90 10000
130 131 20000
30 192 20000
32 406 20000
334 406 10000
313 406 20000
406 1493 20000
32 334 20000
32 313 40000
32 1493 40000
313 334 20000
334 1493 20000
313 1493 40000
170 210 40000
3 170 20000
3 210 20000
21 42 20000
21 288 40000
20 152 40000
281 325 40000
95 281 40000
54 270 20000
54 76 20000
54 324 40000
76 270 10000
270 324 20000
76 324 20000
92 111 10000
102 270 10000
102 111 10000
85 102 10000
111 270 10000
85 270 10000
85 111 10000
100 203 20000
203 326 20000
203 306 20000
112 203 20000
100 326 10000
100 306 10000
100 112 10000
306 326 10000
112 326 10000
112 306 10000
60 99 20000
99 190 10000
99 164 10000
150 236 10000
150 260 10000
53 104 10000
226 364 40000
50 125 10000
50 232 10000
50 87 10000
125 320 20000
125 232 10000
87 125 10000
232 320 20000
87 320 20000
87 232 10000
42 373 20000
36 373 20000
36 73 10000
73 373 20000
141 261 40000
141 381 40000
100 103 10000
100 227 10000
103 227 10000
139 179 10000
21 179 20000
57 179 20000
179 333 20000
21 139 20000
57 139 20000
139 333 20000
21 57 40000
21 333 40000
105 192 10000
97 214 10000
96 214 10000
96 97 10000
75 192 10000
53 192 10000
238 410 20000
238 396 20000
368 377 40000
345 377 40000
360 377 40000
211 368 40000
345 368 40000
360 368 40000
211 360 40000
345 360 40000
309 346 20000
92 346 10000
27 346 20000
242 346 20000
92 309 20000
27 309 40000
242 309 40000
27 92 20000
92 242 20000
27 242 40000
6 17 40000
198 270 10000
56 270 10000
108 270 10000
110 270 10000
56 198 10000
108 198 10000
110 198 10000
56 108 10000
56 110 10000
108 110 10000
210 309 40000
126 295 40000
126 249 20000
62 90 10000
25 327 20000
25 261 40000
25 325 40000
25 231 40000
261 327 20000
325 327 20000
261 325 40000
231 261 40000
231 325 40000
2 60 40000
60 347 20000
2 347 20000
184 197 40000
42 294 10000
42 277 10000
42 209 20000
277 294 10000
209 294 20000
209 277 20000
11 74 40000
53 122 10000
53 359 10000
122 359 10000
109 422 10000
109 324 20000
324 422 20000
78 194 10000
78 164 10000
78 106 10000
106 194 10000
106 164 10000
49 141 20000
8 27 40000
27 212 40000
8 212 40000
47 53 10000
133 422 10000
106 133 10000
414 422 10000
106 414 10000
202 422 20000
106 422 10000
106 202 20000
100 309 20000
11 309 40000
54 396 40000
54 171 40000
171 396 40000
42 54 20000
54 140 20000
54 70 40000
42 140 10000
42 70 20000
70 140 20000
42 53 10000
53 349 10000
26 54 40000
54 204 20000
394 509 10000
366 509 10000
93 509 20000
324 509 20000
366 394 10000
93 394 20000
324 394 20000
93 366 20000
324 366 20000
93 324 40000
2 63 40000
63 188 20000
2 248 20000
188 248 10000
197 414 20000
100 315 20000
34 185 20000
69 133 30000
164 387 10000
56 119 20000
118 334 10000
221 408 10000
157 408 20000
157 221 20000
145 161 40000
145 311 40000
145 361 40000
161 311 40000
161 361 40000
311 361 40000
45 60 20000
54 209 40000
298 304 20000
49 317 20000
159 194 20000
3 194 10000
3 159 20000
315 319 40000
319 365 40000
212 319 40000
315 365 40000
212 315 40000
136 304 10000
125 304 10000
299 343 20000
242 343 40000
242 299 20000
27 315 40000
27 365 40000
7 184 20000
7 11 20000
344 398 40000
126 195 20000
195 501 20000
195 295 20000
195 249 10000
126 501 40000
295 501 40000
249 501 20000
67 99 10000
95 184 40000
95 300 40000
184 300 40000
195 208 20000
208 313 40000
195 313 20000
139 303 20000
33 139 10000
24 139 20000
13 303 40000
304 390 10000
119 304 20000
119 390 20000
119 182 40000
182 304 20000
182 390 20000
34 195 10000
62 198 10000
184 198 20000
62 184 20000
62 85 10000
85 184 20000
302 422 20000
77 194 10000
123 194 10000
194 327 10000
194 240 10000
77 123 10000
77 240 10000
123 327 10000
123 240 10000
240 327 10000
105 128 10000
292 297 20000
109 221 10000
184 221 20000
109 184 20000
109 209 20000
184 209 40000
50 69 30000
50 146 10000
50 164 10000
50 184 20000
69 146 30000
69 164 30000
69 184 60000
146 164 10000
146 184 20000
164 184 20000
37 69 30000
37 184 20000
315 355 40000
315 400 40000
355 400 40000
167 294 10000
91 167 10000
91 294 10000
4 65 20000
60 100 20000
100 204 10000
100 113 10000
60 204 20000
60 198 20000
60 113 20000
113 204 10000
113 198 10000
116 343 40000
210 343 40000
8 343 40000
116 210 40000
8 116 40000
8 210 40000
44 254 10000
157 332 40000
320 332 40000
157 320 40000
11 237 20000
159 198 20000
159 335 40000
198 335 20000
74 335 40000
3 167 10000
25 133 20000
25 414 20000
75 343 20000
192 343 20000
26 47 20000
26 75 20000
26 343 40000
47 75 10000
47 343 20000
47 192 10000
89 223 10000
62 195 10000
47 89 10000
50 252 20000
50 113 10000
113 252 20000
243 382 10000
243 336 10000
229 243 10000
243 254 10000
336 382 10000
229 382 10000
254 382 10000
229 336 10000
254 336 10000
229 254 10000
88 304 20000
342 423 20000
342 1495 20000
237 342 20000
237 423 10000
237 1495 10000
121 177 40000
121 154 20000
121 241 40000
121 330 20000
34 336 10000
162 336 20000
336 364 20000
34 162 20000
34 364 20000
162 364 40000
215 336 10000
215 316 20000
316 336 20000
44 336 10000
44 316 20000
97 385 20000
343 368 40000
79 343 40000
184 343 40000
184 210 40000
79 368 40000
184 368 40000
79 184 40000
148 180 10000
305 388 20000
151 388 20000
361 388 20000
203 334 20000
203 287 20000
287 334 10000
135 234 10000
135 330 10000
234 330 10000
193 342 20000
205 257 20000
56 58 10000
58 171 20000
56 171 20000
56 370 20000
195 1492 20000
81 341 20000
105 286 10000
309 353 40000
98 353 40000
4 102 20000
4 117 20000
7 80 10000
42 221 10000
127 221 20000
42 99 10000
42 127 20000
99 127 20000
76 104 10000
180 241 20000
180 217 20000
217 241 40000
2 119 40000
119 370 40000
119 335 40000
2 370 40000
2 372 40000
2 335 40000
370 372 40000
335 370 40000
335 372 40000
363 410 40000
238 363 20000
363 396 40000
86 363 20000
86 410 20000
86 396 20000
206 341 40000
169 206 40000
169 341 40000
142 341 40000
88 341 40000
142 169 40000
88 169 40000
88 142 40000
310 341 40000
298 310 40000
150 310 20000
298 341 40000
150 341 20000
231 341 40000
150 298 20000
231 298 40000
150 231 20000
51 117 10000
138 247 10000
280 302 20000
297 315 40000
184 315 40000
184 297 40000
170 206 40000
206 1492 40000
170 1492 40000
74 412 20000
37 190 10000
190 192 10000
37 47 10000
37 311 20000
37 233 20000
37 209 20000
47 311 20000
47 233 20000
47 209 20000
233 311 40000
209 311 40000
209 233 40000
3 157 20000
3 90 10000
107 366 10000
263 366 10000
107 112 10000
112 263 10000
263 349 10000
145 346 20000
6 87 20000
250 501 40000
166 206 40000
166 195 20000
195 206 20000
109 299 10000
62 299 10000
145 328 40000
31 343 40000
31 373 40000
20 31 40000
343 373 40000
20 343 40000
20 373 40000
4 55 40000
4 108 20000
55 108 20000
5 36 10000
5 219 10000
5 127 20000
174 414 10000
3 114 20000
3 268 10000
3 138 10000
138 268 10000
286 387 10000
36 286 10000
217 286 20000
235 286 10000
36 387 10000
217 387 20000
235 387 10000
36 217 20000
36 235 10000
217 235 20000
146 177 20000
2 154 20000
154 248 10000
74 343 40000
133 305 20000
133 151 20000
133 361 20000
139 174 10000
195 304 10000
195 516 20000
62 122 10000
42 110 10000
110 349 10000
80 132 20000
34 378 20000
78 366 10000
146 277 10000
39 277 10000
263 277 10000
39 146 10000
146 263 10000
39 263 10000
195 400 20000
195 250 20000
400 516 40000
250 516 40000
250 400 40000
224 303 40000
133 342 20000
130 342 40000
342 364 40000
133 193 10000
130 133 20000
133 364 20000
193 364 20000
130 364 40000
200 375 10000
280 375 10000
200 280 10000
100 246 10000
204 246 10000
321 341 20000
75 422 10000
75 264 10000
264 422 10000
85 422 10000
85 264 10000
299 405 20000
23 92 20000
23 195 20000
23 62 20000
20 23 40000
92 195 10000
20 92 20000
20 195 20000
20 62 20000
229 308 20000
157 228 20000
92 132 20000
132 155 40000
132 373 40000
92 155 20000
155 373 40000
27 67 20000
3 27 20000
255 405 20000
253 405 20000
7 167 10000
77 336 10000
121 336 20000
77 121 20000
53 200 10000
67 200 10000
86 200 10000
69 200 30000
53 86 10000
67 86 10000
67 69 30000
69 86 30000
121 286 20000
75 279 10000
75 93 20000
93 279 20000
109 279 10000
85 279 10000
93 109 20000
85 93 20000
182 206 40000
322 403 20000
54 62 20000
20 170 40000
20 1492 40000
120 397 40000
130 397 40000
120 130 40000
50 261 20000
17 50 20000
50 328 20000
5 50 10000
17 261 40000
5 261 20000
17 328 40000
5 17 20000
5 328 20000
221 305 20000
305 398 40000
256 305 40000
305 362 40000
221 398 20000
221 256 20000
221 362 20000
256 398 40000
362 398 40000
256 362 40000
3 99 10000
3 304 10000
3 409 10000
99 304 10000
99 409 10000
304 409 10000
215 317 20000
61 215 20000
61 317 40000
54 107 20000
100 109 10000
100 107 10000
60 130 40000
122 277 10000
19 277 10000
202 277 20000
184 277 20000
19 122 10000
122 202 20000
122 184 20000
19 202 20000
19 184 20000
184 202 40000
320 364 40000
2 246 20000
2 253 20000
2 115 40000
246 253 10000
115 246 20000
115 253 20000
126 305 40000
196 268 10000
147 396 40000
16 222 10000
16 72 20000
16 46 20000
16 273 10000
3 198 10000
197 198 20000
20 198 20000
3 20 20000
197 227 20000
20 227 20000
186 300 40000
197 300 40000
37 48 10000
37 85 10000
106 184 20000
215 311 20000
178 375 10000
162 180 20000
82 408 10000
181 214 10000
181 264 10000
214 264 10000
112 264 10000
113 200 10000
146 188 10000
109 188 10000
109 263 10000
188 263 10000
54 212 40000
250 296 20000
234 296 10000
283 296 10000
296 330 10000
234 250 20000
250 330 20000
234 283 10000
283 330 10000
2 132 40000
132 246 20000
132 298 40000
2 298 40000
246 298 20000
51 266 10000
11 154 20000
2 11 40000
11 248 20000
11 188 20000
184 317 40000
210 242 40000
3 242 20000
157 343 40000
293 501 20000
85 501 20000
85 293 10000
50 397 20000
335 397 40000
50 120 20000
50 335 20000
120 335 40000
73 249 10000
73 96 10000
111 405 20000
113 334 10000
96 334 10000
113 186 20000
96 186 20000
17 113 20000
96 113 10000
17 96 20000
54 252 40000
54 379 20000
54 307 40000
54 300 40000
252 379 20000
252 300 40000
307 379 20000
300 379 20000
300 307 40000
113 326 10000
42 411 10000
253 411 10000
42 253 10000
6 396 40000
173 174 10000
174 349 10000
103 174 10000
174 196 10000
173 349 10000
103 173 10000
173 196 10000
103 349 10000
196 349 10000
103 196 10000
169 177 40000
154 169 20000
169 241 40000
169 330 20000
277 389 20000
170 315 40000
170 307 40000
170 225 40000
307 315 40000
225 315 40000
179 215 10000
72 215 20000
72 179 20000
67 270 10000
109 270 10000
188 270 10000
67 109 10000
67 188 10000
86 204 10000
204 287 10000
196 204 10000
204 404 10000
86 287 10000
86 196 10000
86 404 10000
196 287 10000
287 404 10000
196 404 10000
194 329 10000
122 329 10000
110 329 10000
5 329 10000
122 194 10000
110 194 10000
110 122 10000
5 122 10000
5 110 10000
42 192 10000
50 107 10000
104 167 10000
25 184 40000
7 50 10000
7 89 10000
7 69 30000
50 103 10000
50 89 10000
89 103 10000
69 103 30000
69 89 30000
147 310 40000
310 396 40000
162 310 40000
162 396 40000
3 273 10000
74 114 40000
74 273 20000
114 273 20000
195 329 10000
108 114 20000
69 75 30000
69 85 30000
3 316 20000
42 47 10000
47 105 10000
42 60 20000
60 105 20000
42 105 10000
152 201 40000
150 201 20000
46 201 40000
6 201 40000
150 152 20000
46 152 40000
46 150 20000
6 150 20000
6 46 40000
190 244 10000
60 255 20000
60 253 20000
60 373 40000
255 373 20000
100 178 10000
152 365 40000
88 365 40000
88 152 40000
152 158 40000
88 158 40000
525 1493 20000
260 525 10000
260 1493 20000
54 87 20000
119 317 40000
119 224 40000
224 317 40000
74 184 40000
114 184 40000
25 1492 40000
25 202 40000
25 361 40000
202 1492 40000
361 1492 40000
202 361 40000
313 423 20000
183 423 10000
183 313 20000
81 334 10000
81 311 20000
81 224 20000
311 334 20000
95 334 20000
224 334 20000
95 311 40000
224 311 40000
95 224 40000
7 204 10000
92 279 10000
279 386 20000
92 386 20000
53 386 20000
198 386 20000
342 401 40000
219 286 10000
286 422 10000
233 286 20000
233 422 20000
253 304 10000
253 298 20000
251 377 40000
69 377 60000
281 377 40000
182 377 40000
69 251 60000
251 281 40000
182 251 40000
69 281 60000
69 182 60000
157 317 40000
8 332 40000
332 386 40000
8 386 40000
60 421 20000
60 365 40000
365 421 20000
105 421 10000
105 365 20000
14 266 10000
266 382 10000
14 382 10000
14 250 20000
250 382 20000
140 172 20000
172 320 40000
8 172 40000
38 172 20000
140 320 20000
8 140 20000
38 140 10000
8 320 40000
38 320 20000
8 38 20000
133 308 20000
106 308 20000
205 375 20000
141 375 20000
69 77 30000
73 77 10000
69 73 30000
201 374 40000
82 201 20000
201 330 20000
82 374 20000
330 374 20000
82 330 10000
278 382 10000
278 285 10000
204 278 10000
278 330 10000
285 382 10000
204 382 10000
330 382 10000
204 285 10000
285 330 10000
204 330 10000
66 363 40000
144 363 40000
288 363 40000
66 144 40000
66 288 40000
144 288 40000
55 209 40000
13 44 20000
26 167 20000
167 179 10000
167 192 10000
179 192 10000
4 116 40000
102 116 20000
71 354 40000
71 153 40000
251 354 40000
153 251 40000
153 354 40000
106 241 20000
62 137 10000
107 137 10000
137 196 10000
137 300 20000
62 107 10000
62 196 10000
62 300 20000
107 196 10000
107 300 20000
196 300 20000
50 74 20000
50 304 10000
50 112 10000
74 304 20000
74 112 20000
112 304 10000
167 413 10000
111 167 10000
167 282 10000
111 413 10000
282 413 10000
111 282 10000
180 214 10000
311 312 20000
95 312 20000
225 312 20000
225 311 40000
95 225 40000
73 241 20000
25 365 40000
184 365 40000
25 329 20000
45 92 10000
45 77 10000
50 126 20000
50 90 10000
90 126 20000
62 307 20000
197 307 40000
197 1492 40000
197 202 40000
197 361 40000
112 159 20000
159 307 40000
159 250 40000
112 307 20000
112 250 20000
250 307 40000
80 346 10000
118 346 10000
91 346 10000
80 118 10000
80 91 10000
91 118 10000
65 77 10000
181 375 10000
288 375 20000
181 288 20000
34 112 10000
112 191 10000
126 307 40000
4 186 40000
4 70 40000
70 186 40000
70 373 40000
80 308 20000
86 308 20000
65 308 20000
67 203 20000
122 203 20000
203 209 40000
67 122 10000
67 209 20000
122 209 20000
87 284 20000
133 189 10000
133 250 20000
133 231 20000
189 250 20000
189 231 20000
231 250 40000
122 424 10000
37 78 10000
321 353 20000
78 338 10000
78 264 10000
264 338 10000
162 334 20000
157 270 20000
27 385 40000
385 398 40000
27 398 40000
127 172 40000
172 332 40000
209 332 40000
172 209 40000
116 117 20000
206 391 20000
117 391 10000
310 425 40000
184 310 40000
310 383 40000
184 425 40000
383 425 40000
284 425 40000
184 383 40000
184 284 40000
284 383 40000
363 375 20000
172 375 20000
375 396 20000
172 363 40000
172 396 40000
215 365 20000
86 112 10000
64 86 10000
64 112 10000
112 227 10000
126 198 20000
25 187 40000
25 66 40000
25 161 40000
25 370 40000
66 187 40000
161 187 40000
187 370 40000
66 161 40000
66 370 40000
161 370 40000
149 340 40000
189 340 20000
159 184 40000
141 333 40000
213 214 20000
11 213 40000
11 214 20000
59 83 10000
17 198 20000
83 177 20000
83 154 10000
83 241 20000
83 330 10000
253 404 10000
330 416 10000
177 416 20000
83 416 10000
241 416 20000
67 183 10000
8 213 40000
118 281 20000
281 386 40000
118 386 20000
34 159 20000
34 250 20000
343 413 20000
190 413 10000
219 413 10000
190 343 20000
219 343 20000
190 219 10000
14 98 20000
69 204 30000
204 300 20000
89 300 20000
69 300 60000
62 157 20000
95 157 40000
157 300 40000
169 355 40000
169 272 40000
294 411 10000
112 411 10000
112 294 10000
64 67 10000
15 67 20000
15 64 20000
197 388 20000
158 388 20000
158 197 40000
8 294 20000
80 114 20000
80 107 10000
80 127 20000
107 114 20000
114 127 40000
107 127 20000
106 157 20000
157 333 40000
62 320 20000
320 333 40000
62 333 20000
300 333 40000
157 307 40000
157 227 20000
227 307 20000
120 342 40000
120 193 20000
120 364 40000
179 306 10000
88 172 40000
125 259 10000
259 301 10000
125 301 10000
213 320 40000
209 213 40000
209 320 40000
126 300 40000
55 200 20000
89 122 10000
122 317 20000
90 122 10000
89 317 20000
89 90 10000
90 317 20000
49 130 20000
107 332 20000
113 332 20000
90 332 20000
107 320 20000
113 320 20000
90 320 20000
107 113 10000
90 107 10000
90 113 10000
509 1493 20000
25 29 40000
25 245 40000
25 134 40000
29 245 40000
29 134 40000
134 245 40000
2 187 40000
187 298 40000
158 303 40000
50 366 10000
50 111 10000
59 319 20000
227 319 20000
8 319 40000
59 227 10000
8 59 20000
8 227 20000
151 320 40000
151 197 40000
197 320 40000
167 414 10000
8 167 20000
8 414 20000
74 308 40000
214 305 20000
206 305 40000
69 206 60000
126 206 40000
69 305 60000
143 1494 40000
372 1494 40000
15 264 20000
184 264 20000
15 184 40000
7 288 20000
205 328 40000
301 349 10000
329 350 10000
350 390 10000
169 253 20000
49 139 10000
49 333 20000
49 57 20000
7 74 20000
140 517 10000
167 306 10000
63 221 20000
63 320 40000
63 186 40000
63 118 20000
221 320 20000
186 221 20000
118 221 10000
118 320 20000
118 186 20000
81 252 20000
174 333 20000
342 397 40000
216 342 20000
237 397 20000
216 397 20000
216 237 10000
73 85 10000
56 140 10000
50 167 10000
50 223 10000
44 234 10000
31 37 20000
37 141 20000
31 332 40000
31 141 40000
141 332 40000
65 89 10000
13 87 20000
8 209 40000
151 372 40000
45 327 10000
319 407 20000
383 407 20000
22 67 10000
37 75 10000
26 130 40000
26 364 40000
26 52 20000
52 130 20000
52 364 20000
185 241 40000
244 271 10000
162 244 20000
244 369 20000
183 369 20000
183 244 10000
77 210 20000
77 298 20000
210 298 40000
59 210 20000
59 298 20000
270 421 10000
206 314 40000
197 206 40000
69 314 60000
197 314 40000
20 314 40000
69 197 60000
20 69 60000
37 213 20000
37 157 20000
37 62 10000
37 300 20000
157 213 40000
213 300 40000
210 281 40000
314 355 40000
13 32 40000
13 153 40000
13 217 40000
32 153 40000
32 355 40000
32 217 40000
153 355 40000
153 217 40000
215 259 10000
215 422 10000
259 422 10000
62 411 10000
60 379 20000
379 421 10000
105 379 10000
68 77 10000
212 495 40000
41 221 10000
138 182 20000
148 204 10000
244 280 10000
77 292 10000
77 129 10000
77 212 20000
129 292 10000
212 292 20000
129 212 20000
308 317 40000
317 330 20000
20 242 40000
264 274 10000
88 272 40000
77 349 10000
77 398 20000
349 398 20000
218 349 20000
218 398 40000
198 421 10000
69 421 30000
107 421 10000
69 198 30000
107 198 10000
105 198 10000
69 107 30000
69 105 30000
105 107 10000
109 332 20000
74 401 40000
70 401 40000
285 375 10000
285 288 20000
60 221 20000
42 412 10000
42 158 20000
288 412 20000
158 412 20000
158 288 40000
65 112 10000
112 282 10000
65 282 10000
86 192 10000
423 501 20000
55 403 20000
188 428 20000
102 164 10000
123 328 20000
123 373 20000
123 158 20000
328 373 40000
158 328 40000
158 373 40000
69 279 30000
130 279 20000
69 130 60000
59 300 20000
112 270 10000
73 270 10000
82 320 20000
82 90 10000
306 404 10000
73 417 20000
38 73 10000
65 135 10000
2 124 20000
3 209 20000
22 168 20000
2 1493 40000
248 1493 20000
188 1493 20000
8 310 40000
106 310 20000
310 353 40000
8 106 20000
8 353 40000
106 353 20000
157 184 40000
114 209 40000
171 182 40000
142 287 20000
115 287 20000
115 142 40000
150 180 10000
44 180 10000
44 150 10000
62 304 10000
53 204 10000
30 171 40000
167 194 10000
141 167 20000
141 194 20000
86 198 10000
126 194 20000
87 188 10000
87 383 20000
87 209 20000
188 383 20000
188 209 20000
209 383 40000
74 205 40000
8 74 40000
8 205 40000
286 327 10000
106 286 10000
106 327 10000
204 421 10000
174 213 20000
112 174 10000
174 300 20000
174 404 10000
112 213 20000
213 404 20000
112 300 20000
112 404 10000
300 404 20000
233 296 20000
233 234 20000
233 330 20000
173 342 20000
62 342 20000
133 173 10000
62 133 10000
88 116 40000
167 249 10000
51 167 10000
51 249 10000
78 184 20000
78 274 10000
184 270 20000
106 270 10000
270 274 10000
184 274 20000
106 274 10000
278 388 10000
330 388 10000
269 328 20000
177 247 20000
177 300 40000
3 247 10000
3 300 20000
247 300 20000
268 358 20000
217 313 40000
17 174 20000
17 49 20000
184 194 20000
88 182 40000
130 343 40000
193 332 20000
53 332 20000
219 332 20000
33 332 20000
53 193 10000
193 219 10000
33 193 10000
53 219 10000
33 53 10000
34 167 10000
167 209 20000
34 209 20000
41 65 10000
41 89 10000
69 208 60000
208 224 40000
134 208 40000
69 224 60000
69 134 60000
134 224 40000
145 194 20000
332 419 20000
122 332 20000
61 332 40000
122 419 10000
61 419 20000
61 122 20000
181 354 20000
354 422 20000
22 354 20000
354 522 40000
181 422 10000
22 181 10000
181 522 20000
22 422 10000
422 522 20000
22 522 20000
9 200 20000
54 200 20000
50 200 10000
200 269 10000
9 54 40000
9 50 20000
9 269 20000
54 269 20000
50 269 10000
37 133 10000
37 50 10000
50 133 10000
171 270 20000
64 76 10000
64 171 20000
76 171 20000
183 318 20000
142 310 40000
367 402 20000
4 206 40000
116 206 40000
4 126 40000
4 182 40000
116 126 40000
126 182 40000
50 356 20000
194 209 20000
133 257 10000
133 421 10000
89 133 10000
133 417 20000
257 421 10000
257 417 20000
89 421 10000
417 421 20000
89 417 20000
210 279 20000
210 386 40000
257 300 20000
15 257 20000
15 300 40000
146 204 10000
12 204 10000
12 146 10000
243 406 10000
259 406 10000
243 259 10000
243 422 10000
99 130 20000
99 107 10000
39 99 10000
107 130 20000
39 130 20000
39 107 10000
42 91 10000
91 349 10000
83 332 20000
3 332 20000
3 83 10000
177 332 40000
300 332 40000
89 91 10000
121 282 20000
63 177 40000
63 300 40000
63 209 40000
177 209 40000
106 323 10000
133 266 10000
86 412 10000
86 274 10000
20 86 20000
274 412 10000
20 412 20000
20 274 20000
66 237 20000
44 223 10000
271 396 20000
80 366 10000
74 366 20000
323 366 10000
74 80 20000
80 323 10000
3 323 10000
8 91 20000
56 309 20000
225 309 40000
309 370 40000
115 309 40000
56 225 20000
56 115 20000
225 370 40000
115 225 40000
115 370 40000
40 141 20000
40 333 20000
174 179 10000
87 136 10000
136 416 10000
6 416 20000
136 347 10000
87 347 10000
347 416 10000
4 227 20000
54 195 20000
54 294 20000
54 201 40000
54 353 40000
195 294 10000
195 201 20000
195 353 20000
201 294 20000
294 353 20000
201 353 40000
76 80 10000
73 76 10000
217 244 20000
141 244 20000
141 217 40000
106 333 20000
257 334 10000
116 324 40000
14 95 20000
7 9 20000
7 12 10000
7 335 20000
9 12 20000
9 335 40000
12 307 20000
307 335 40000
12 335 20000
133 199 10000
133 264 10000
133 357 20000
69 199 30000
199 264 10000
199 357 20000
69 264 30000
69 357 60000
264 357 20000
167 305 20000
167 391 10000
305 391 20000
210 300 40000
41 266 10000
49 411 10000
53 311 20000
53 112 10000
53 85 10000
112 311 20000
107 311 20000
85 311 20000
85 107 10000
46 359 20000
6 143 40000
143 353 40000
6 353 40000
40 349 10000
19 130 20000
106 130 20000
130 353 40000
19 106 10000
19 353 20000
184 353 40000
74 346 20000
141 346 20000
74 141 40000
33 164 10000
82 167 10000
104 413 10000
112 413 10000
76 413 10000
106 413 10000
104 106 10000
76 112 10000
106 112 10000
76 106 10000
18 42 20000
102 297 20000
102 383 20000
297 383 40000
85 297 20000
85 383 20000
63 122 20000
122 248 10000
54 147 40000
54 141 40000
33 54 20000
54 158 40000
33 147 20000
147 158 40000
33 141 20000
141 158 40000
33 158 20000
74 85 20000
69 366 30000
131 366 10000
224 366 20000
69 131 30000
131 224 20000
126 419 20000
107 419 10000
264 419 10000
196 419 10000
107 126 20000
126 264 20000
126 196 20000
107 264 10000
196 264 10000
26 174 20000
26 373 40000
174 334 10000
76 102 10000
76 164 10000
130 242 40000
272 343 40000
106 343 20000
197 272 40000
106 272 20000
106 197 20000
60 106 20000
342 403 20000
254 403 10000
254 342 20000
109 311 20000
91 311 20000
91 109 10000
37 246 10000
297 301 20000
169 297 40000
297 353 40000
169 301 20000
301 353 20000
197 242 40000
35 112 10000
35 233 20000
35 85 10000
112 233 20000
161 417 40000
41 346 10000
221 413 10000
196 391 10000
42 193 10000
68 411 10000
38 198 10000
147 306 20000
85 147 20000
85 306 10000
5 87 10000
87 127 20000
92 426 10000
76 92 10000
190 191 10000
146 370 20000
7 421 10000
7 247 10000
7 110 10000
7 300 20000
247 421 10000
110 421 10000
300 421 20000
110 247 10000
110 300 20000
166 329 20000
304 312 10000
312 390 10000
105 304 10000
105 390 10000
9 161 40000
247 264 10000
227 306 10000
128 173 10000
116 321 20000
64 116 20000
116 353 40000
64 321 10000
64 353 20000
11 332 40000
200 379 10000
193 200 10000
3 200 10000
126 180 20000
122 180 10000
106 180 10000
82 180 10000
122 126 20000
106 126 20000
82 126 20000
82 122 10000
82 106 10000
310 390 20000
32 361 40000
37 421 10000
37 373 20000
37 73 10000
62 421 10000
373 421 20000
73 421 10000
62 373 20000
280 319 20000
95 197 40000
92 308 20000
308 316 40000
73 308 20000
92 316 20000
92 146 10000
73 316 20000
33 329 10000
116 377 40000
61 377 40000
85 377 20000
61 116 40000
85 116 20000
61 85 20000
303 387 20000
3 305 20000
106 305 20000
3 106 10000
62 379 10000
95 130 40000
130 340 40000
95 340 40000
266 363 20000
144 266 20000
32 178 20000
69 178 30000
178 226 20000
141 178 20000
32 69 60000
32 226 40000
32 141 40000
69 226 60000
69 141 60000
141 226 40000
64 157 20000
157 258 20000
64 258 10000
18 297 40000
6 18 40000
18 353 40000
6 297 40000
238 1493 20000
238 353 20000
353 1493 40000
266 424 10000
42 266 10000
42 424 10000
12 224 20000
